period,event_type,mention_count,descriptions
不明,浴室清洁与吹发互动,1,为大小姐吹干头发并反复清理她弄湿的浴室地面
不明,晚餐摆盘与夜宵制作,1,负责晚餐摆盘、热蜂蜜牛奶以及炖煮银耳羹等夜宵
不明,全屋清洁与物品整理,1,反复拖地、洗碗、清理地毯碎屑以及整理大小姐带回的衣物
不明,短暂独处与家务收尾,1,在大小姐回房写作业后获得半小时安静时间，随后继续完成剩余家务
不明,模型摆阵经历,1,作者曾用老胶模型摆阵以证明女生会囤积高达模型
不明,观看动画,1,观看动画剧集并评论角色表现
不明,观剧感悟,1,作者认为黑三连 -1 是好人且战斗规规矩矩 / 作者感叹高中生打架敢动刀子不计后果
不明,剧情质疑,1,作者对鲁姆战役生擒雷比尔的战绩未被雇佣感到疑惑
不明,观看动画剧情,1,作者发现高达系列中联邦与吉恩的军事发展设定存在巨大反差
不明,吐槽剧情逻辑,1,作者质疑吉恩停战反而让联邦获得技术优势导致被推平的设定
不明,网络浏览,1,在 B 站刷同人小说时看到有人阴阳这部作品
不明,身份设定,1,以地球联邦军提坦斯监察科无名少尉的身份撰写观后感
不明,观察演员表演,1,作者通过观看徐峥在《我不是药神》等作品中的表演，分析其角色气质。
不明,回忆市场场景,1,作者描述记忆中襄阳路市场地摊老板叫卖和讨价还价的典型场景。
不明,观看沪语剧集,1,作者提及上海人观看徐峥的沪语剧后能立刻识别其人物特质。
不明,逃学经历,1,作者曾有过逃学并在早上醒来后先担心迟到、后安心躺下的亲身经历。
不明,作品观看体验,1,观看某部动漫第一季时感到极度不适并认为剧情有病
不明,担任 Cos 搭子经纪人兼男友,1,陪一位 Cos 搭子从零起步运营账号，负责化妆、摄影并处理粉丝打赏与邀约，陪其跑遍大半个中国
不明,组织多人 Cos 旅行,1,曾带领四位美少女跑遍半个中国进行外景拍摄与活动
不明,角色创作,1,作者绘制了圆角 JK 风格的角色并塑造到当前程度
不明,作品分析,1,作者分析认为该角色作者认真查找过资料
不明,群体心理推测,1,作者推测缺乏异性经验的死宅面对此类角色会重塑三观
不明,剧情逻辑分析,1,作者认为角色不收钱和常被赶走是剧情需要但略显虚假
不明,广告拍摄,1,儿时拍摄广告时被化妆师评价长相像女孩子
不明,声线困扰,1,因声线被男女通吃地夸奖而感到迷茫
不明,身体特征陈述,1,作者身高 195 厘米，体重 90 公斤
不明,心理反应描述,1,面对发疯的 40 公斤女性时会产生畏惧感
不明,亲友离世,1,作者的所有至亲、朋友和爱人均已去世
不明,孤独生存,1,作者成为亲友中唯一在世的人
不明,积极生活,1,作者决定努力快乐并铭记逝去的亲人
不明,宅男幻想破灭,1,作者设想宅男与宅女因兴趣点错位及观点批判而引发争吵
不明,情感选择假设,1,作者提出在立场相左的共鸣伴侣与包容陪伴的伴侣之间做选择
不明,情绪反应,1,作者对过度敬畏 coser 的态度感到愤怒
不明,家庭背景陈述,1,作者家中有一位拥有专职司机和车辆的“大小姐”
不明,创业套现,1,作者曾开设小公司，通过帮朋友做 PPT 和写规划向家里骗取资金。
不明,被父责罚,1,作者父亲发现其骗钱行为后，责令其关闭业务并注销公司。
不明,无所事事,1,公司被注销后，作者重新陷入没有具体事务的状态。
不明,恋爱观念形成,1,作者认为早恋有益且反对学校关于早恋有害的说教
不明,恋爱行为主张,1,作者主张学生时代应大量接触不同类型的女生并尝试恋爱
不明,持续收藏模型,1,作者累计拥有三盒 HG 佐罗亚特模型
不明,认知观念,1,认为彩礼是荒谬且不存在的概念
不明,建议分享,1,作者建议用此逻辑停止内耗和无效反思
不明,漫展邂逅,1,在广州漫展上结识并带走了一位成都籍板娘
不明,醉酒同行,1,与成都妹子在广州街头喝醉后将其扛回酒店
不明,醉酒互动,1,在酒店内与醉酒变凶的成都妹子发生言语与肢体互动
不明,社交自信,1,作者声称自己擅长交友且聊一圈就能交到很多好朋友
不明,人际顺遂,1,作者表示从小到大没怎么被人讨厌过
不明,运气优越,1,作者认为自己运气好，想做的事总会成功
不明,异性相处,1,作者称从小到大都和女生很玩得来
不明,情感回避,1,作者对追女生一事表示不清楚并建议直接问女生
不明,身份否认,1,作者在文末声明上述描述并非自己
不明,担任司机,1,作者曾为一名 JK 大小姐提供驾驶接送服务
不明,父亲回避催婚,1,父亲因过往经历暂时未询问作者结婚生子问题
不明,幻想择偶场景,1,作者设想向父亲提出在两位年轻女性中择偶的玩笑
不明,收入推断,1,作者推断年收入 300 万的人不会考虑租离公司四公里的房子。
不明,行为建议,1,作者建议高收入者应直接在公司楼上租酒店。
不明,时间质疑,1,作者质疑高收入者没有时间和伴侣过家家。
不明,朋友回避政治话题,1,台湾朋友一直避免与作者讨论两岸称谓问题
不明,日常称谓差异,1,作者坚持称“台湾省”而朋友坚持称“我们这边”
不明,预设友谊破裂条件,1,作者认为若朋友纠正其称谓则无法继续做朋友
不明,相亲经历,1,作者提到相亲三十次均未成功
不明,听闻他人案例,1,作者提及一个大二学生不顾家庭条件执意买车装模作样的现象
不明,行为假设,1,作者假设此类情侣在高中时期仅接吻且未违法。
不明,状态评价,1,作者评价此类情侣自律且处于纯爱状态。
不明,观影感受,1,对《流浪地球》中牺牲情节引发的大惊小怪感到不解
不明,游戏/作品认知,1,了解《光环》系列中人类不暴露坐标及斯巴达战士的设定
不明,教练训话,1,教练直言队员赛前禁欲比纵欲更能提升比赛爆发力
不明,职场求职受阻,1,作者因纹身被用人单位以“等通知”为由拒绝录用。
不明,态度立场,1,作者对同性恋持不反对也不支持的中立态度
不明,社交原则,1,作者不喜欢听任何人诉苦
不明,心理感受,1,作者对过度排斥同性恋的人感到害怕
不明,遭遇出租车司机指责,1,坐红眼航班下机时因未让司机赚够钱而被其教训不懂事
不明,游泳教学,1,暑假期间教会一名女生四则混合泳
不明,额外照料,1,每次游泳后帮女生洗头洗澡掏耳朵按腿
不明,关系转化,1,将原本的约会关系转变为陪练关系
不明,持续状态,1,作者表示这辈子都走不出对黑皮的喜爱
不明,漫展迷路求助,1,作者 cos 搭子在漫展迷路时，为获取保安指路而被迫添加对方微信
不明,应对缠人摄影,1,作者 cos 搭子面对缠人摄影的扩列请求时，选择暂时答应后回家再删除
不明,被女孩认可,1,作者曾莫名其妙地被一位漂亮女孩认可并围绕在身边
不明,因坚持己见被女友阻止,1,作者曾因认定某事正确而坚持去做，结果被女友激烈阻止甚至打耳光
不明,目睹女友对他人态度反差,1,作者发现女友对自己严厉管控，却对抱怨的他人表现出不管死活的温柔
不明,漫展民宿挤住,1,与社团四名女生挤在一间民宿参加外地漫展
不明,夜间兴奋失眠,1,因想到能为四位女生做饭而整晚兴奋得睡不着
不明,厕所被抢事件,1,次日中午做饭后，四位女生抢占了下午的厕所使用权
不明,厨房被禁事件,1,次日想再次做饭时被四位女生联手拦在厨房门外
不明,睡地受枕经历,1,第一天睡在地上并轮流接收女生丢来的枕头
不明,睡位让渡事件,1,第二天女生们互相挤在床边，空出位置让作者睡觉
不明,奶茶消费观察,1,发现四位女生每人每天要喝四杯奶茶
不明,装备整理配乐,1,在女生整理 AR 小队装备时播放音乐助兴
不明,漫展角色观察,1,次日观察四位女生分别扮演明日方舟、少前及碧蓝航线的角色
不明,黑丝踩背体验,1,漫展结束后让四位女生用穿着黑丝的脚踩在背上
不明,观察他人交往模式,1,作者观察到伴侣间要求明确时相处最舒服
不明,厌恶模糊沟通者,1,作者极度反感那些嘴上拒绝却期待对方主动付出的伴侣
不明,假设荒诞场景,1,作者虚构了对方嘴上说不吃却期待对方做菜并自我感动的荒谬情境
不明,表达决绝态度,1,作者表示若与需求表达不清的人生活在一起会气出病来
不明,创作冲动,1,在让 AI 跑完所有点子后，忍不住想要自己重新画一遍。
不明,放松习惯,1,通过重画那些早已存在且被多人画过的内容来放松。
不明,价值推演,1,作者推演不婚不育可让人用微薄工资自由追求兴趣爱好
不明,人生对比,1,作者对比了无子女婚姻折磨与自由生活对健康和寿命的影响
不明,社会批判,1,作者指出婚姻中获利最多的是商家、学校、社会等外部机构
不明,群体致敬,1,作者表达对敢于顶住压力说不生孩子的女生的敬佩与感谢
不明,聚会应对设想,1,作者设想在聚会被调侃看动画时编造研究人类恶行的夸张理由
不明,日常习惯,1,作者边看成人向动画边喝肥宅快乐水
不明,担任私人司机,1,作者曾受雇为一名富家女担任专职司机并陪同出行
不明,共同完成学业,1,作者与雇主在周末一起抄写作业
不明,私下约会活动,1,作者偷偷带雇主去看电影
不明,接受贵重馈赠,1,作者收到雇主赠送的昂贵眼镜、手表及初中校服
不明,尝试烹饪服务,1,作者连续一周为雇主做午饭，因难吃被婉拒晚餐任务
不明,长途异地汇合,1,作者带雇主跨越两千公里，在深秋的成都机场停车场等待汇合
不明,澄清情感关系,1,作者强调自己与雇主从未谈过恋爱
不明,倾听后辈吐槽,1,作者的后辈经常向其抱怨有人借追求之名行白嫖之实
不明,彩瞳收纳提醒,1,作者提醒彩瞳需提前放入包中以防丢失
不明,假发打理建议,1,作者建议不要临展前才修剪假发
不明,私房照存储规范,1,作者强调私房照需使用独立存储卡
不明,服装清洁警示,1,作者警告展前夜勿弄脏新买的无法水洗的 Cos 服
不明,丝袜备用建议,1,作者建议出兔女郎装时需多备两双丝袜以防勾丝
不明,社交策略主张,1,作者提出应趁年轻多与漂亮女生交朋友以消除社交紧张感
不明,过往言论引用,1,作者曾提及带漂亮 coser 去漫展能吸引更多漂亮 coser 的观点
不明,家庭背景假设,1,作者假设拥有漂亮妈妈能解决与异性交往的难题
不明,社交经验总结,1,作者从小总结出通过加入特定圈子来认识同好女生的经验。
不明,遭遇偷拍与挑衅,1,作者曾遇到有人偷拍自己，被发现后对方还瞪眼示意其配合，作者表示会反击。
不明,受雇接送学生,1,作者曾受浙江老板雇佣，月薪一万多负责每周接送其女儿上下学
不明,恋爱体验,1,作者将谈恋爱比作开盲盒，结果完全不可预测
不明,漫展经历,1,作者在漫展中通过集邮最终与一位自由高达 Coser 共进晚餐
不明,少年时的梦想,1,曾在夏天于稿纸上随意涂鸦超级机器人
不明,对梦想的自嘲,1,认为少年时让梦想实现的念头是幼稚的
不明,与 00 后朋友交谈,1,作者与一位拥有四套房的 00 后朋友讨论社保、房产与未来政策风险的话题
不明,分析婚恋观念,1,描述若男方试图独占女方家庭资产将导致恋爱关系破裂的现象
不明,婚姻选择,1,作者因认为处女是诅咒和枷锁而选择不结婚
不明,陪游服务定价,1,作者提供每日 1500 元的陪游服务，负责规划行程并承担所有开销预算。
不明,拒绝免费陪游,1,作者拒绝了一位要求免费陪游一周并承诺承担所有费用的男性提议。
不明,厌恶“格局打开”言论,1,作者强烈反感“格局要打开”这句话，认为这是试图白嫖的油腻表现。
不明,住宿条件妥协,1,作者表示若客户担心亏损，可放弃五星级酒店改住连锁酒店，只赚取固定服务费。
